iter,loss,acc
9290,0.284393,0.9182
9300,0.2851,0.9167
9310,0.285017,0.9166
9320,0.284165,0.9172
9330,0.28459,0.9172
9340,0.284798,0.9168
9350,0.283863,0.9176
9360,0.284124,0.9174
9370,0.286124,0.9174
9380,0.28387,0.9193
9390,0.284517,0.9161
9400,0.283473,0.9188
9410,0.282571,0.9179
9420,0.282627,0.9169
9430,0.284789,0.9169
9440,0.282857,0.9175
9450,0.283463,0.9167
9460,0.284784,0.9164
9470,0.287725,0.9163
9480,0.283004,0.917
9490,0.28413,0.9165
9500,0.28331,0.9171
9510,0.282366,0.9184
9520,0.283032,0.9182
9530,0.282912,0.9166
9540,0.283064,0.9176
9550,0.284459,0.9183
9560,0.283592,0.9178
9570,0.282926,0.9176
9580,0.284424,0.9162
9590,0.282821,0.9184
9600,0.282921,0.9178
9610,0.28492,0.9173
9620,0.284548,0.9173
9630,0.283259,0.9181
9640,0.283289,0.917
9650,0.28654,0.9156
9660,0.28545,0.9158
9670,0.282357,0.9176
9680,0.283482,0.917
9690,0.286189,0.9173
9700,0.284019,0.9174
9710,0.283427,0.917
9720,0.283132,0.9168
9730,0.282378,0.9185
9740,0.282146,0.9183
9750,0.283802,0.9197
9760,0.281431,0.9176
9770,0.284338,0.9166
9780,0.282407,0.9176
9790,0.281865,0.9174
9800,0.284475,0.9151
9810,0.282885,0.9168
9820,0.280427,0.9182
9830,0.281782,0.9177
9840,0.284403,0.9189
9850,0.28828,0.9152
9860,0.283089,0.9178
9870,0.282165,0.9179
9880,0.281464,0.919
9890,0.279428,0.9187
9900,0.280205,0.9178
9910,0.283221,0.9192
9920,0.281035,0.9177
9930,0.280832,0.918
9940,0.282164,0.9175
9950,0.284054,0.9164
9960,0.285004,0.9156
9970,0.280537,0.9182
9980,0.281491,0.9177
9990,0.281929,0.919
10000,0.283483,0.9163
10010,0.282992,0.9176
10020,0.282104,0.9166
10030,0.280749,0.9174
10040,0.280086,0.9168
10050,0.281665,0.9167
10060,0.279188,0.9185
10070,0.279331,0.9186
10080,0.282453,0.9159
10090,0.279002,0.9186
10100,0.278596,0.9173
10110,0.278874,0.9195
10120,0.2788,0.9179
10130,0.280869,0.919
10140,0.279833,0.919
10150,0.280156,0.9201
10160,0.282291,0.9172
10170,0.280692,0.9183
10180,0.280713,0.9197
10190,0.279331,0.9195
10200,0.280418,0.9189
10210,0.280633,0.918
10220,0.2796,0.9191
10230,0.278809,0.9198
10240,0.279352,0.9198
10250,0.280991,0.9191
10260,0.279529,0.9197
10270,0.278814,0.918
10280,0.2802,0.9174
10290,0.277694,0.92
10300,0.279299,0.9213
10310,0.278269,0.9191
10320,0.279361,0.9178
10330,0.278901,0.9173
10340,0.277864,0.9206
10350,0.278955,0.9186
10360,0.279535,0.9188
10370,0.279294,0.9188
10380,0.277672,0.9204
10390,0.277793,0.9192
10400,0.277473,0.9197
10410,0.276761,0.9195
10420,0.27961,0.9184
10430,0.277678,0.918
10440,0.276293,0.92
10450,0.277238,0.919
10460,0.275506,0.9196
10470,0.275841,0.92
10480,0.277907,0.9194
10490,0.281088,0.9186
10500,0.279145,0.9182
10510,0.276702,0.9179
10520,0.276873,0.9201
10530,0.276705,0.9197
10540,0.278393,0.9198
10550,0.278209,0.9183
10560,0.279148,0.9193
10570,0.277024,0.9194
10580,0.278258,0.9185
10590,0.27498,0.9215
10600,0.274057,0.9207
10610,0.276122,0.9177
10620,0.27554,0.9181
10630,0.27509,0.9199
10640,0.277456,0.9186
10650,0.277192,0.9199
10660,0.273977,0.9203
10670,0.274918,0.9198
10680,0.277271,0.9181
10690,0.27661,0.9196
10700,0.275281,0.92
10710,0.276581,0.9191
10720,0.277898,0.9199
10730,0.277038,0.9188
10740,0.276708,0.9203
10750,0.275944,0.9195
10760,0.27599,0.9186
10770,0.274499,0.92
10780,0.274983,0.9191
10790,0.275256,0.9206
10800,0.273383,0.9205
10810,0.274288,0.9214
10820,0.278006,0.9195
10830,0.275177,0.9204
10840,0.27439,0.9203
10850,0.274138,0.9201
10860,0.275771,0.9206
10870,0.275216,0.9204
10880,0.276653,0.9202
10890,0.27439,0.9198
10900,0.275302,0.9187
