iter,loss,acc
6650,0.227262,0.9339
6660,0.225926,0.9338
6670,0.224278,0.9357
6680,0.22497,0.9354
6690,0.229417,0.9349
6700,0.224504,0.9352
6710,0.224048,0.9347
6720,0.223359,0.9357
6730,0.227313,0.9347
6740,0.222851,0.9364
6750,0.223412,0.9362
6760,0.222585,0.9354
6770,0.225553,0.934
6780,0.224468,0.9341
6790,0.223736,0.9354
6800,0.221859,0.9361
6810,0.221942,0.9363
6820,0.223068,0.9355
6830,0.223131,0.936
6840,0.225735,0.935
6850,0.22542,0.9331
6860,0.221474,0.9353
6870,0.221097,0.9366
6880,0.222151,0.9362
6890,0.222412,0.9361
6900,0.221138,0.9361
6910,0.221443,0.9359
6920,0.22169,0.9361
6930,0.225057,0.9351
6940,0.219244,0.9362
6950,0.220049,0.9361
6960,0.223213,0.9361
6970,0.219866,0.9365
6980,0.219612,0.9372
6990,0.222011,0.9366
7000,0.221183,0.9362
7010,0.226917,0.9352
7020,0.220667,0.936
7030,0.221349,0.9369
7040,0.220534,0.937
7050,0.223957,0.9352
7060,0.219598,0.9368
7070,0.218775,0.9373
7080,0.218403,0.9373
7090,0.219445,0.937
7100,0.218812,0.9376
7110,0.220793,0.9366
7120,0.220529,0.9366
7130,0.21944,0.9368
7140,0.218093,0.9362
7150,0.218794,0.935
7160,0.218106,0.9377
7170,0.216365,0.9381
7180,0.217808,0.9376
7190,0.219234,0.9359
7200,0.218202,0.9377
7210,0.216067,0.9383
7220,0.219501,0.9382
7230,0.216348,0.9379
7240,0.218644,0.9382
7250,0.2171,0.9376
7260,0.219647,0.9359
7270,0.21696,0.9372
7280,0.216498,0.9367
7290,0.216357,0.9377
7300,0.216256,0.9377
7310,0.215472,0.9378
7320,0.214523,0.9375
7330,0.219765,0.9368
7340,0.216445,0.9377
7350,0.217083,0.9382
7360,0.215996,0.9381
7370,0.216261,0.9374
7380,0.214126,0.9389
7390,0.216506,0.9375
7400,0.215771,0.9396
7410,0.216986,0.9377
7420,0.214525,0.9386
7430,0.215515,0.9382
7440,0.213159,0.939
7450,0.219908,0.9372
7460,0.215549,0.938
7470,0.219468,0.9369
7480,0.214703,0.9383
7490,0.217014,0.9387
7500,0.214826,0.939
7510,0.213608,0.9377
7520,0.213592,0.9385
7530,0.214751,0.9382
7540,0.214071,0.9395
7550,0.212388,0.94
